ts,track_id,side,x,y,conf,source
1780885488.210,13,L,642.2,164.9,0.897,direct
1780885488.210,13,R,636.5,219.5,0.933,direct
1780885488.255,13,L,643.0,163.0,0.897,direct
1780885488.256,13,R,637.2,217.8,0.933,direct
1780885488.303,13,L,643.8,161.1,0.883,direct
1780885488.303,13,R,637.9,216.1,0.914,direct
1780885488.349,13,L,644.6,159.2,0.883,direct
1780885488.349,13,R,638.5,214.5,0.914,direct
1780885488.385,13,L,645.2,157.8,0.501,direct
1780885488.385,13,R,639.1,213.2,0.458,direct
1780885488.426,13,L,646.0,156.1,0.592,direct
1780885488.426,13,R,639.7,211.7,0.523,direct
1780885488.461,13,L,646.6,154.7,0.592,direct
1780885488.461,13,R,640.2,210.4,0.523,direct
1780885488.506,13,L,647.4,152.8,0.901,direct
1780885488.506,13,R,640.9,208.8,0.964,direct
1780885488.542,13,L,648.0,151.4,0.901,direct
1780885488.542,13,R,641.4,207.5,0.964,direct
1780885488.586,13,L,648.8,149.6,0.841,direct
1780885488.586,13,R,642.0,205.9,0.929,direct
1780885488.619,13,L,649.3,148.3,0.841,direct
1780885488.619,13,R,642.5,204.7,0.929,direct
1780885488.657,13,L,650.0,146.7,0.744,direct
1780885488.657,13,R,643.1,203.3,0.848,direct
1780885488.694,13,L,650.6,145.2,0.188,low_conf_fused
1780885488.694,13,R,643.6,202.0,0.191,low_conf_fused
1780885488.727,13,L,651.2,143.9,0.188,low_conf_fused
1780885488.727,13,R,644.1,200.8,0.191,low_conf_fused
1780885488.774,13,L,652.0,142.0,0.185,low_conf_fused
1780885488.774,13,R,644.8,199.1,0.187,low_conf_fused
1780885488.808,13,L,652.6,140.6,0.185,low_conf_fused
1780885488.808,13,R,645.3,197.9,0.187,low_conf_fused
1780885488.843,13,L,653.2,139.2,0.350,extrapolated
1780885488.843,13,R,645.8,196.6,0.184,low_conf_fused
1780885488.880,13,L,653.9,137.7,0.350,extrapolated
1780885488.880,13,R,646.4,195.2,0.184,low_conf_fused
1780885488.918,13,L,654.5,136.1,0.192,low_conf_fused
1780885488.918,13,R,646.9,193.9,0.207,low_conf_fused
1780885488.949,13,L,655.1,134.9,0.192,low_conf_fused
1780885488.949,13,R,647.4,192.8,0.207,low_conf_fused
1780885488.981,13,L,655.7,133.6,0.176,low_conf_fused
1780885488.981,13,R,647.8,191.6,0.350,extrapolated
1780885489.028,13,L,656.5,131.6,0.176,low_conf_fused
1780885489.028,13,R,648.5,189.9,0.350,extrapolated
1780885489.062,13,L,657.1,130.3,0.350,extrapolated
1780885489.062,13,R,649.0,188.7,0.350,extrapolated
1780885489.096,13,L,657.7,128.9,0.350,extrapolated
1780885489.096,13,R,649.5,187.4,0.350,extrapolated
1780885489.133,13,L,658.3,127.4,0.350,extrapolated
1780885489.133,13,R,650.1,186.1,0.350,extrapolated
1780885489.171,13,L,659.0,125.8,0.350,extrapolated
1780885489.172,13,R,650.6,184.7,0.350,extrapolated
1780885489.207,13,L,659.6,124.4,0.350,extrapolated
1780885489.207,13,R,651.2,183.4,0.350,extrapolated
1780885489.250,13,L,660.3,122.6,0.350,extrapolated
1780885489.250,13,R,651.8,181.9,0.350,extrapolated
1780885489.288,13,L,661.0,121.1,0.350,extrapolated
1780885489.288,13,R,652.4,180.5,0.350,extrapolated
1780885489.327,13,L,661.7,119.5,0.350,extrapolated
1780885489.327,13,R,652.9,179.1,0.350,extrapolated
1780885489.362,13,L,662.3,118.1,0.350,extrapolated
1780885489.362,13,R,653.5,177.8,0.350,extrapolated
1780885489.397,13,L,662.9,116.7,0.350,extrapolated
1780885489.397,13,R,654.0,176.5,0.350,extrapolated
1780885489.434,13,L,663.6,115.2,0.350,extrapolated
1780885489.434,13,R,654.5,175.2,0.350,extrapolated
1780885489.474,13,L,664.3,113.5,0.350,extrapolated
1780885489.474,13,R,655.1,173.8,0.350,extrapolated
1780885489.520,13,L,665.1,111.7,0.350,extrapolated
1780885489.520,13,R,655.8,172.1,0.194,low_conf_fused
1780885489.564,13,L,665.8,109.9,0.350,extrapolated
1780885489.564,13,R,656.4,170.5,0.194,low_conf_fused
1780885489.600,13,L,666.5,108.4,0.350,extrapolated
1780885489.600,13,R,657.0,169.2,0.215,low_conf_fused
1780885489.632,13,L,667.0,107.1,0.350,extrapolated
1780885489.632,13,R,657.4,168.0,0.215,low_conf_fused
1780885489.668,13,L,667.7,105.7,0.350,extrapolated
1780885489.668,13,R,658.0,166.7,0.186,low_conf_fused
1780885489.709,13,L,668.4,104.0,0.350,extrapolated
1780885489.709,13,R,658.6,165.3,0.186,low_conf_fused
1780885489.754,13,L,669.1,102.2,0.350,extrapolated
1780885489.754,13,R,659.2,163.6,0.350,extrapolated
1780885489.791,13,L,669.8,100.7,0.350,extrapolated
1780885489.791,13,R,659.8,162.3,0.350,extrapolated
1780885489.834,13,L,670.5,98.9,0.350,extrapolated
1780885489.834,13,R,660.4,160.7,0.350,extrapolated
1780885489.865,13,L,671.1,97.7,0.350,extrapolated
1780885489.865,13,R,660.9,159.6,0.350,extrapolated
1780885489.930,13,L,672.2,95.1,0.350,extrapolated
1780885489.930,13,R,661.8,157.3,0.350,extrapolated
1780885489.977,13,L,673.0,93.1,0.350,extrapolated
1780885489.977,13,R,662.5,155.6,0.350,extrapolated
1780885490.026,13,L,673.9,91.1,0.350,extrapolated
1780885490.026,13,R,663.2,153.8,0.350,extrapolated
1780885490.060,13,L,674.5,89.8,0.350,extrapolated
1780885490.060,13,R,663.7,152.6,0.350,extrapolated
1780885490.094,13,L,675.1,88.4,0.350,extrapolated
1780885490.094,13,R,664.2,151.3,0.350,extrapolated
1780885490.128,13,L,675.7,87.0,0.350,extrapolated
1780885490.128,13,R,664.7,150.1,0.350,extrapolated
1780885490.165,13,L,676.3,85.5,0.350,extrapolated
1780885490.165,13,R,665.3,148.8,0.350,extrapolated
1780885490.198,13,L,676.9,84.1,0.350,extrapolated
1780885490.198,13,R,665.8,147.6,0.350,extrapolated
1780885490.232,13,L,677.5,82.8,0.350,extrapolated
1780885490.232,13,R,666.3,146.3,0.350,extrapolated
1780885490.269,13,L,678.1,81.3,0.350,extrapolated
1780885490.269,13,R,666.8,145.0,0.350,extrapolated
1780885490.302,13,L,678.7,79.9,0.350,extrapolated
1780885490.302,13,R,667.3,143.8,0.350,extrapolated
1780885490.339,13,L,679.4,78.4,0.350,extrapolated
1780885490.339,13,R,667.8,142.5,0.350,extrapolated
1780885490.383,13,L,680.1,76.6,0.350,extrapolated
1780885490.383,13,R,668.5,140.9,0.350,extrapolated
1780885490.415,13,L,680.7,75.4,0.350,extrapolated
1780885490.415,13,R,668.9,139.7,0.350,extrapolated
1780885490.450,13,L,681.3,73.9,0.350,extrapolated
1780885490.450,13,R,669.5,138.5,0.350,extrapolated
1780885490.495,13,L,682.1,72.1,0.350,extrapolated
1780885490.495,13,R,670.1,136.8,0.350,extrapolated
1780885490.527,13,L,682.6,70.8,0.350,extrapolated
1780885490.527,13,R,670.6,135.7,0.350,extrapolated
1780885490.565,13,L,683.3,69.2,0.350,extrapolated
1780885490.565,13,R,671.2,134.3,0.350,extrapolated
1780885490.608,13,L,684.1,67.5,0.350,extrapolated
1780885490.608,13,R,671.8,132.8,0.350,extrapolated
1780885490.652,13,L,684.8,65.7,0.350,extrapolated
1780885490.652,13,R,672.4,131.2,0.350,extrapolated
1780885490.687,13,L,685.4,64.3,0.350,extrapolated
1780885490.687,13,R,673.0,129.9,0.350,extrapolated
1780885490.732,13,L,686.2,62.5,0.350,extrapolated
1780885490.732,13,R,673.6,128.3,0.350,extrapolated
1780885490.779,13,L,687.0,60.6,0.350,extrapolated
1780885490.779,13,R,674.3,126.6,0.350,extrapolated
1780885490.808,13,L,687.6,59.4,0.350,extrapolated
1780885490.809,13,R,674.7,125.5,0.350,extrapolated
1780885490.846,13,L,688.2,57.8,0.350,extrapolated
1780885490.846,13,R,675.3,124.1,0.350,extrapolated
1780885490.891,13,L,689.0,56.0,0.350,extrapolated
1780885490.891,13,R,676.0,122.5,0.350,extrapolated
1780885490.928,13,L,689.6,54.5,0.350,extrapolated
1780885490.928,13,R,676.5,121.2,0.350,extrapolated
1780885490.969,13,L,690.4,52.9,0.350,extrapolated
1780885490.969,13,R,677.1,119.7,0.350,extrapolated
1780885491.015,13,L,691.2,51.0,0.350,extrapolated
1780885491.015,13,R,677.8,118.0,0.350,extrapolated
1780885491.048,13,L,691.7,49.7,0.350,extrapolated
1780885491.048,13,R,678.3,116.8,0.350,extrapolated
1780885491.085,13,L,692.4,48.1,0.350,extrapolated
1780885491.085,13,R,678.8,115.5,0.350,extrapolated
1780885491.129,13,L,693.1,46.4,0.350,extrapolated
1780885491.129,13,R,679.5,113.9,0.268,low_conf_fused
1780885491.161,13,L,693.7,45.1,0.350,extrapolated
1780885491.161,13,R,679.9,112.7,0.268,low_conf_fused
1780885491.192,13,L,694.3,43.8,0.350,extrapolated
1780885491.192,13,R,680.4,111.6,0.350,extrapolated
1780885491.226,13,L,694.9,42.4,0.350,extrapolated
1780885491.226,13,R,680.9,110.4,0.350,extrapolated
1780885491.272,13,L,695.6,40.6,0.350,extrapolated
1780885491.272,13,R,681.6,108.7,0.350,extrapolated
1780885491.306,13,L,696.2,39.2,0.350,extrapolated
1780885491.306,13,R,682.1,107.5,0.350,extrapolated
1780885491.344,13,L,696.9,37.6,0.350,extrapolated
1780885491.344,13,R,682.6,106.1,0.350,extrapolated
1780885491.381,13,L,697.6,36.1,0.350,extrapolated
1780885491.381,13,R,683.2,104.8,0.350,extrapolated
1780885491.413,13,L,698.1,34.8,0.350,extrapolated
1780885491.413,13,R,683.6,103.6,0.350,extrapolated
1780885491.446,13,L,698.7,33.5,0.350,extrapolated
1780885491.446,13,R,684.1,102.4,0.350,extrapolated
1780885491.483,13,L,699.3,32.0,0.350,extrapolated
1780885491.483,13,R,684.7,101.1,0.350,extrapolated
1780885491.525,13,L,700.1,30.3,0.350,extrapolated
1780885491.525,13,R,685.3,99.6,0.350,extrapolated
1780885491.559,13,L,700.7,28.9,0.350,extrapolated
1780885491.559,13,R,685.8,98.3,0.350,extrapolated
1780885491.590,13,L,701.2,27.6,0.350,extrapolated
1780885491.590,13,R,686.3,97.2,0.350,extrapolated
1780885491.625,13,L,701.8,26.2,0.350,extrapolated
1780885491.625,13,R,686.8,96.0,0.350,extrapolated
1780885491.659,13,L,702.4,24.9,0.350,extrapolated
1780885491.659,13,R,687.3,94.7,0.350,extrapolated
1780885491.697,13,L,703.1,23.3,0.350,extrapolated
1780885491.697,13,R,687.8,93.4,0.350,extrapolated
1780885491.729,13,L,703.6,22.0,0.350,extrapolated
1780885491.730,13,R,688.3,92.2,0.350,extrapolated
1780885491.764,13,L,704.2,20.6,0.350,extrapolated
1780885491.764,13,R,688.8,90.9,0.350,extrapolated
1780885491.808,13,L,705.0,18.8,0.350,extrapolated
1780885491.808,13,R,689.5,89.3,0.350,extrapolated
1780885491.845,13,L,705.7,17.3,0.350,extrapolated
1780885491.845,13,R,690.0,88.0,0.350,extrapolated
1780885491.879,13,L,706.2,15.9,0.350,extrapolated
1780885491.879,13,R,690.5,86.8,0.350,extrapolated
1780885491.913,13,L,706.8,14.5,0.350,extrapolated
1780885491.913,13,R,691.0,85.5,0.350,extrapolated
1780885491.947,13,L,707.4,13.2,0.350,extrapolated
1780885491.947,13,R,691.5,84.3,0.350,extrapolated
1780885491.978,13,L,708.0,11.9,0.350,extrapolated
1780885491.979,13,R,692.0,83.2,0.350,extrapolated
1780885492.013,13,L,708.6,10.5,0.350,extrapolated
1780885492.013,13,R,692.5,81.9,0.350,extrapolated
1780885492.048,13,L,709.2,9.0,0.350,extrapolated
1780885492.048,13,R,693.0,80.7,0.350,extrapolated
1780885492.095,13,L,710.0,7.2,0.350,extrapolated
1780885492.095,13,R,693.7,79.0,0.350,extrapolated
1780885492.138,13,L,710.8,5.4,0.350,extrapolated
1780885492.138,13,R,694.3,77.4,0.350,extrapolated
1780885492.173,13,L,711.4,4.0,0.350,extrapolated
1780885492.173,13,R,694.8,76.1,0.350,extrapolated
1780885492.222,13,L,712.2,2.0,0.350,extrapolated
1780885492.222,13,R,695.5,74.4,0.350,extrapolated
1780885492.265,13,L,713.0,0.2,0.350,extrapolated
1780885492.265,13,R,696.2,72.8,0.350,extrapolated
1780885492.299,13,L,713.6,-1.1,0.350,extrapolated
1780885492.299,13,R,696.7,71.6,0.350,extrapolated
1780885492.331,13,L,714.1,-2.5,0.350,extrapolated
1780885492.331,13,R,697.2,70.4,0.350,extrapolated
1780885492.363,13,L,714.7,-3.7,0.350,extrapolated
1780885492.363,13,R,697.6,69.3,0.350,extrapolated
1780885492.398,13,L,715.3,-5.1,0.350,extrapolated
1780885492.398,13,R,698.1,68.0,0.350,extrapolated
1780885492.431,13,L,715.9,-6.5,0.350,extrapolated
1780885492.431,13,R,698.6,66.8,0.350,extrapolated
1780885492.465,13,L,716.5,-7.9,0.350,extrapolated
1780885492.465,13,R,699.1,65.6,0.350,extrapolated
1780885492.499,13,L,717.1,-9.3,0.350,extrapolated
1780885492.499,13,R,699.6,64.3,0.350,extrapolated
1780885492.531,13,L,717.6,-10.6,0.350,extrapolated
1780885492.531,13,R,700.1,63.2,0.350,extrapolated
1780885492.565,13,L,718.2,-12.0,0.350,extrapolated
1780885492.565,13,R,700.6,61.9,0.350,extrapolated
1780885492.600,13,L,718.8,-13.4,0.350,extrapolated
1780885492.600,13,R,701.1,60.7,0.350,extrapolated
1780885492.636,13,L,719.5,-14.8,0.350,extrapolated
1780885492.636,13,R,701.6,59.4,0.350,extrapolated
1780885492.676,13,L,720.2,-16.4,0.350,extrapolated
1780885492.676,13,R,702.2,58.0,0.350,extrapolated
1780885492.710,13,L,720.7,-17.8,0.350,extrapolated
1780885492.710,13,R,702.7,56.7,0.350,extrapolated
1780885492.745,13,L,721.4,-19.3,0.350,extrapolated
1780885492.745,13,R,703.3,55.4,0.350,extrapolated
1780885492.791,13,L,722.2,-21.1,0.350,extrapolated
1780885492.791,13,R,703.9,53.8,0.179,low_conf_fused
1780885492.839,13,L,723.0,-23.1,0.350,extrapolated
1780885492.839,13,R,704.6,52.1,0.179,low_conf_fused
1780885492.876,13,L,723.6,-24.6,0.181,low_conf_fused
1780885492.876,13,R,705.2,50.7,0.178,low_conf_fused
1780885492.910,13,L,724.2,-25.9,0.181,low_conf_fused
1780885492.910,13,R,705.7,49.5,0.178,low_conf_fused
1780885492.944,13,L,724.8,-27.3,0.246,low_conf_fused
1780885492.944,13,R,706.2,48.2,0.209,low_conf_fused
1780885492.976,13,L,725.4,-28.6,0.536,direct
1780885492.976,13,R,706.7,47.1,0.481,direct
1780885493.007,13,L,725.9,-29.9,0.536,direct
1780885493.007,13,R,707.1,46.0,0.481,direct
1780885493.045,13,L,726.6,-31.4,0.266,low_conf_fused
1780885493.045,13,R,707.7,44.6,0.263,low_conf_fused
1780885493.088,13,L,727.4,-33.2,0.266,low_conf_fused
1780885493.088,13,R,708.3,43.0,0.263,low_conf_fused
1780885493.136,13,L,728.2,-35.1,0.485,direct
1780885493.136,13,R,709.0,41.3,0.474,direct
1780885493.183,13,L,729.0,-37.0,0.485,direct
1780885493.183,13,R,709.7,39.6,0.474,direct
1780885493.229,13,L,729.8,-38.9,0.218,low_conf_fused
1780885493.229,13,R,710.4,37.9,0.206,low_conf_fused
1780885493.264,13,L,730.4,-40.3,0.218,low_conf_fused
1780885493.264,13,R,710.9,36.7,0.206,low_conf_fused
1780885493.299,13,L,731.0,-41.7,0.254,low_conf_fused
1780885493.299,13,R,711.4,35.4,0.245,low_conf_fused
1780885493.337,13,L,731.7,-43.3,0.254,low_conf_fused
1780885493.337,13,R,712.0,34.0,0.245,low_conf_fused
1780885493.373,13,L,732.3,-44.7,0.240,low_conf_fused
1780885493.373,13,R,712.5,32.7,0.230,low_conf_fused
1780885493.408,13,L,732.9,-46.2,0.200,low_conf_fused
1780885493.408,13,R,713.0,31.5,0.202,low_conf_fused
1780885493.443,13,L,733.6,-47.6,0.200,low_conf_fused
1780885493.443,13,R,713.5,30.2,0.202,low_conf_fused
1780885493.495,13,L,734.5,-49.7,0.350,extrapolated
1780885493.495,13,R,714.3,28.3,0.350,extrapolated
1780885493.529,13,L,735.1,-51.1,0.229,low_conf_fused
1780885493.529,13,R,714.8,27.1,0.230,low_conf_fused
1780885493.565,13,L,735.7,-52.6,0.229,low_conf_fused
1780885493.565,13,R,715.3,25.8,0.230,low_conf_fused
1780885493.661,13,L,737.4,-56.4,0.261,low_conf_fused
1780885493.661,13,R,716.7,22.3,0.250,low_conf_fused
1780885493.690,13,L,737.9,-57.6,0.261,low_conf_fused
1780885493.690,13,R,717.2,21.3,0.250,low_conf_fused
1780885493.721,13,L,738.4,-58.9,0.261,low_conf_fused
1780885493.721,13,R,717.6,20.2,0.250,low_conf_fused
1780885493.751,13,L,738.9,-60.1,0.230,low_conf_fused
1780885493.751,13,R,718.1,19.1,0.222,low_conf_fused
1780885493.782,13,L,739.5,-61.3,0.230,low_conf_fused
1780885493.782,13,R,718.5,18.0,0.222,low_conf_fused
1780885493.812,13,L,740.0,-62.6,0.251,low_conf_fused
1780885493.812,13,R,719.0,16.8,0.245,low_conf_fused
1780885493.843,13,L,740.5,-63.8,0.251,low_conf_fused
1780885493.843,13,R,719.4,15.7,0.245,low_conf_fused
1780885493.873,13,L,741.1,-65.0,0.231,low_conf_fused
1780885493.873,13,R,719.8,14.7,0.224,low_conf_fused
1780885493.903,13,L,741.6,-66.3,0.231,low_conf_fused
1780885493.903,13,R,720.3,13.5,0.224,low_conf_fused
1780885493.934,13,L,742.1,-67.5,0.177,low_conf_fused
1780885493.934,13,R,720.8,12.4,0.179,low_conf_fused
1780885493.969,13,L,742.7,-68.9,0.177,low_conf_fused
1780885493.969,13,R,721.3,11.2,0.179,low_conf_fused
1780885493.999,13,L,743.3,-70.2,0.196,low_conf_fused
1780885493.999,13,R,721.7,10.1,0.185,low_conf_fused
1780885494.031,13,L,743.8,-71.4,0.196,low_conf_fused
1780885494.031,13,R,722.2,8.9,0.185,low_conf_fused
1780885494.063,13,L,744.4,-72.8,0.350,extrapolated
1780885494.063,13,R,722.7,7.8,0.350,extrapolated
1780885494.126,13,L,745.5,-75.3,0.243,low_conf_fused
1780885494.126,13,R,723.6,5.5,0.224,low_conf_fused
1780885494.157,13,L,746.0,-76.6,0.243,low_conf_fused
1780885494.157,13,R,724.0,4.4,0.224,low_conf_fused
1780885494.191,13,L,746.6,-77.9,0.191,low_conf_fused
1780885494.191,13,R,724.5,3.2,0.178,low_conf_fused
1780885494.222,13,L,747.2,-79.2,0.191,low_conf_fused
1780885494.222,13,R,725.0,2.0,0.178,low_conf_fused
1780885494.252,13,L,747.7,-80.4,0.232,low_conf_fused
1780885494.252,13,R,725.4,0.9,0.227,low_conf_fused
1780885494.288,13,L,748.3,-81.9,0.232,low_conf_fused
1780885494.288,13,R,726.0,-0.4,0.227,low_conf_fused
1780885494.320,13,L,748.9,-83.2,0.201,low_conf_fused
1780885494.320,13,R,726.4,-1.5,0.350,extrapolated
1780885494.358,13,L,749.5,-84.7,0.201,low_conf_fused
1780885494.358,13,R,727.0,-2.9,0.350,extrapolated
1780885494.396,13,L,750.2,-86.3,0.262,low_conf_fused
1780885494.396,13,R,727.5,-4.3,0.272,low_conf_fused
1780885494.427,13,L,750.7,-87.6,0.262,low_conf_fused
1780885494.427,13,R,728.0,-5.4,0.272,low_conf_fused
1780885494.459,13,L,751.3,-88.8,0.409,direct
1780885494.459,13,R,728.5,-6.6,0.273,low_conf_fused
1780885494.489,13,L,751.8,-90.1,0.409,direct
1780885494.489,13,R,728.9,-7.7,0.273,low_conf_fused
1780885494.522,13,L,752.4,-91.4,0.418,direct
1780885494.522,13,R,729.4,-8.8,0.409,direct
1780885494.557,13,L,753.0,-92.8,0.418,direct
1780885494.557,13,R,729.9,-10.1,0.409,direct
1780885494.591,13,L,753.6,-94.2,0.271,low_conf_fused
1780885494.591,13,R,730.4,-11.3,0.231,low_conf_fused
1780885494.625,13,L,754.2,-95.6,0.271,low_conf_fused
1780885494.625,13,R,730.9,-12.6,0.231,low_conf_fused
1780885494.657,13,L,754.8,-96.9,0.269,low_conf_fused
1780885494.657,13,R,731.4,-13.7,0.241,low_conf_fused
1780885494.688,13,L,755.3,-98.1,0.269,low_conf_fused
1780885494.688,13,R,731.9,-14.8,0.241,low_conf_fused
1780885494.720,13,L,755.8,-99.4,0.273,low_conf_fused
1780885494.720,13,R,732.3,-16.0,0.256,low_conf_fused
1780885494.761,13,L,756.6,-101.1,0.236,low_conf_fused
1780885494.761,13,R,732.9,-17.5,0.215,low_conf_fused
1780885494.797,13,L,757.2,-102.6,0.236,low_conf_fused
1780885494.797,13,R,733.5,-18.8,0.215,low_conf_fused
1780885494.831,13,L,757.8,-103.9,0.401,direct
1780885494.831,13,R,734.0,-20.0,0.265,low_conf_fused
1780885494.864,13,L,758.4,-105.3,0.401,direct
1780885494.864,13,R,734.4,-21.2,0.265,low_conf_fused
1780885494.894,13,L,758.9,-106.5,0.213,low_conf_fused
1780885494.894,13,R,734.9,-22.3,0.196,low_conf_fused
1780885494.923,13,L,759.4,-107.7,0.213,low_conf_fused
1780885494.923,13,R,735.3,-23.3,0.196,low_conf_fused
1780885494.958,13,L,760.0,-109.1,0.428,direct
1780885494.958,13,R,735.8,-24.6,0.413,direct
1780885494.990,13,L,760.6,-110.4,0.428,direct
1780885494.990,13,R,736.3,-25.8,0.413,direct
1780885495.021,13,L,761.1,-111.6,0.231,low_conf_fused
1780885495.021,13,R,736.7,-26.9,0.212,low_conf_fused
1780885495.052,13,L,761.7,-112.9,0.231,low_conf_fused
1780885495.053,13,R,737.2,-28.0,0.212,low_conf_fused
1780885495.081,13,L,762.2,-114.1,0.420,direct
1780885495.081,13,R,737.6,-29.1,0.276,low_conf_fused
1780885495.110,13,L,762.7,-115.3,0.420,direct
1780885495.110,13,R,738.1,-30.1,0.276,low_conf_fused
1780885495.141,13,L,763.2,-116.5,0.276,low_conf_fused
1780885495.141,13,R,738.5,-31.2,0.267,low_conf_fused
1780885495.173,13,L,763.8,-117.8,0.276,low_conf_fused
1780885495.173,13,R,739.0,-32.4,0.267,low_conf_fused
1780885495.204,13,L,764.3,-119.1,0.272,low_conf_fused
1780885495.204,13,R,739.4,-33.5,0.268,low_conf_fused
1780885495.238,13,L,764.9,-120.5,0.272,low_conf_fused
1780885495.238,13,R,739.9,-34.7,0.268,low_conf_fused
1780885495.270,13,L,765.4,-121.7,0.405,direct
1780885495.270,13,R,740.4,-35.9,0.407,direct
1780885495.298,13,L,765.9,-122.9,0.405,direct
1780885495.298,13,R,740.8,-36.9,0.407,direct
1780885495.332,13,L,766.5,-124.3,0.267,low_conf_fused
1780885495.332,13,R,741.3,-38.1,0.264,low_conf_fused
1780885495.393,13,L,767.6,-126.8,0.267,low_conf_fused
1780885495.393,13,R,742.2,-40.4,0.253,low_conf_fused
1780885495.425,13,L,768.2,-128.1,0.267,low_conf_fused
1780885495.425,13,R,742.7,-41.5,0.253,low_conf_fused
1780885495.459,13,L,768.8,-129.4,0.264,low_conf_fused
1780885495.459,13,R,743.2,-42.7,0.262,low_conf_fused
